,uid,title,time,source,time-capture,sc,domain,full-text,sc2,geo
0,59a3ec11-ff56-4617-bbe1-de967e92af08,Explosions now visible in the distance on Kharkiv live stream,4 minutes ago,https://twitter.com/lookner/status/1496940166014898200,2022-02-24 15:12:51.132790,False,"data:image/svg+xml;base64,PHN2ZyB2ZXJzaW9uPSIxLjEiIHhtbG5zPSJodHRwOi8vd3d3LnczLm9yZy8yMDAwL3N2ZyIgeG1sbnM6eGxpbms9Imh0dHA6Ly93d3cudzMub3JnLzE5OTkveGxpbmsiIHg9IjBweCIgeT0iMHB4IiB3aWR0aD0iMTAwcHgiIGhlaWdodD0iMTAwcHgiIHZpZXdCb3g9IjAgMCAxMDAgMTAwIiBlbmFibGUtYmFja2dyb3VuZD0ibmV3IDAgMCAxMDAgMTAwIiB4bWw6c3BhY2U9InByZXNlcnZlIj48Y2lyY2xlIGZpbGw9IiM4MDE2MTUiIGN4PSI1MSIgY3k9IjUyIiByPSI0MS41Ii8+PGxpbmVhckdyYWRpZW50IGlkPSJTVkdJRF8xXyIgZ3JhZGllbnRVbml0cz0idXNlclNwYWNlT25Vc2UiIHgxPSI0OS45OTk1IiB5MT0iOC41IiB4Mj0iNDkuOTk5NSIgeTI9IjkxLjUwMDUiPjxzdG9wICBvZmZzZXQ9IjAiIHN0eWxlPSJzdG9wLWNvbG9yOiNkNjU0MzEiLz48c3RvcCAgb2Zmc2V0PSIxIiBzdHlsZT0ic3RvcC1jb2xvcjojYjUxYzFjIi8+PC9saW5lYXJHcmFkaWVudD48Y2lyY2xlIGZpbGw9InVybCgjU1ZHSURfMV8pIiBjeD0iNTAiIGN5PSI1MCIgcj0iNDEuNSIvPjxnPjxwYXRoIGZpbGw9IiNGRkZGRkYiIGQ9Ik03Ny4wNDksNTUuNjhsLTcuOS03Ljg5NGwzLjgzMS0zLjgzMWMwLjM0NC0wLjM0NCwwLjUxMy0wLjgyNywwLjQ1OC0xLjMxMWMtMC44MjQtNy4zMDEtNi41MDEtMTIuOTU1LTEzLjgwNi0xMy43NDljLTAuNDc5LTAuMDUtMC45NjIsMC4xMTctMS4zMDQsMC40NTlsLTMuNzQ3LDMuNzQ3bC03Ljk4Ni03Ljk5MmMtMC4zLTAuMy0wLjcwNy0wLjQ2OS0xLjEzMS0wLjQ2OWMwLDAsMCwwLDAsMGMtMC40MjQsMC0wLjgzMSwwLjE2OC0xLjEzMSwwLjQ2OWwtOC41MzQsOC41MzNjLTAuMywwLjMtMC40NjksMC43MDctMC40NjksMS4xMzFzMC4xNjgsMC44MzIsMC40NjksMS4xMzFsNy45OSw3Ljk4OWwtMy43NzcsMy43NzdjLTAuMzQ0LDAuMzQ0LTAuNTEzLDAuODI3LTAuNDU4LDEuMzExYzAuODIzLDcuMzAzLDYuNSwxMi45NTcsMTMuODA2LDEzLjc1YzAuMDU4LDAuMDA2LDAuMTE1LDAuMDA5LDAuMTczLDAuMDA5YzAuNDIyLDAsMC44My0wLjE2NywxLjEzMi0wLjQ2OGwzLjgwNi0zLjgwN2w3LjkwMSw3Ljg5NWMwLjMxMywwLjMxMywwLjcyMiwwLjQ2OCwxLjEzMSwwLjQ2OHMwLjgxOS0wLjE1NiwxLjEzMi0wLjQ2OGw4LjQxNy04LjQxN2MwLjMtMC4zMDEsMC40NjgtMC43MDgsMC40NjgtMS4xMzJDNzcuNTE4LDU2LjM4Nyw3Ny4zNSw1NS45NzksNzcuMDQ5LDU1LjY4eiBNMzkuMTkyLDM0Ljc3NGw2LjI3MS02LjI3bDYuODU1LDYuODYxbC02LjI2OCw2LjI2N0wzOS4xOTIsMzQuNzc0eiBNNTIuOTYyLDU5LjQ0N2MtNS4xOTgtMC44NzUtOS4yMjUtNC44ODQtMTAuMTIzLTEwLjA3OWw0LjMwMS00LjMwMWMwLjAxNS0wLjAxNCwwLjAzMi0wLjAyMywwLjA0Ny0wLjAzOHMwLjAyNC0wLjAzMiwwLjAzOC0wLjA0Nkw2MC4wMjgsMzIuMThjNS4xOTgsMC44NzUsOS4yMjQsNC44ODQsMTAuMTIzLDEwLjA3OEw1Mi45NjIsNTkuNDQ3eiBNNjcuNTAxLDYyLjk2NmwtNi43NjktNi43NjNsNi4xNTQtNi4xNTRsNi43NjgsNi43NjNMNjcuNTAxLDYyLjk2NnoiLz48cGF0aCBmaWxsPSIjRkZGRkZGIiBkPSJNNTAuMzEsNzIuNDczYzEuNTY0LDAsMy4xNTQtMC4xODEsNC43NC0wLjU1OWMwLjg2LTAuMjA1LDEuMzkxLTEuMDY3LDEuMTg3LTEuOTI3cy0xLjA2Ni0xLjM5Mi0xLjkyNy0xLjE4N2MtOS4yNjcsMi4yMDMtMTguNTk5LTMuNTM4LTIwLjgwNC0xMi44MDVjLTAuNjM2LTIuNjc0LTAuNjIyLTUuNDk3LDAuMDQtOC4xNjZjMC4yMTMtMC44NTctMC4zMS0xLjcyNS0xLjE2Ny0xLjkzOGMtMC44NTQtMC4yMTMtMS43MjUsMC4zMDktMS45MzgsMS4xNjdjLTAuNzg1LDMuMTYyLTAuODAxLDYuNTA3LTAuMDQ4LDkuNjc2QzMyLjYyOCw2Ni4xMzMsNDEuMDQ2LDcyLjQ3Myw1MC4zMSw3Mi40NzN6Ii8+PHBhdGggZmlsbD0iI0ZGRkZGRiIgZD0iTTU0LjM5Myw3NC4xNzhjLTIuNzYsMC41MDQtNS41NTQsMC40OS04LjMwNS0wLjAzN2MtMTIuMjA3LTIuMzQ2LTIwLjIzLTE0LjE4Ny0xNy44ODUtMjYuMzk0YzAuMTY3LTAuODY4LTAuNDAyLTEuNzA2LTEuMjctMS44NzNjLTAuODY1LTAuMTY2LTEuNzA2LDAuNDAxLTEuODczLDEuMjdjLTIuNjc4LDEzLjkzOSw2LjQ4NCwyNy40NjEsMjAuNDI0LDMwLjE0YzEuNjA4LDAuMzA5LDMuMjMsMC40NjMsNC44NTMsMC40NjNjMS41NDYsMCwzLjA5My0wLjE0LDQuNjMtMC40MmMwLjg2OS0wLjE1OCwxLjQ0NS0wLjk5MiwxLjI4Ny0xLjg2MUM1Ni4wOTYsNzQuNTk1LDU1LjI1Myw3NC4wMjEsNTQuMzkzLDc0LjE3OHoiLz48L2c+PC9zdmc+","SourceOn live map
Tell friends
5 minutes ago - 50°4′N 36°16′E
Explosions now visible in the distance on Kharkiv live stream
Jump to map
Kharkiv
#Europe#Central and Eastern Europe
Watch more
Syria
Russian warplanes bombard the areas of ""Tal Al-Khader, Tardin and Jabal Barzeh"" in the northern countryside of Lattakia with missiles
Iran
1 of 13 Iranian boats harassing U.S. warships in Strait of Hormuz today: 5th Fleet
Israel-Palestine
Rocket impact in Sderot earlier this evening
Show comments",False,50°4′N 36°16′E
1,930bb1cf-1ff3-4ede-9b68-196b960ebaeb,"US sanctions Belarusian banks, defense industry, security officials over support for Russian invasion of Ukraine",37 minutes ago,https://twitter.com/kylegriffin1/status/1496931921795813394,2022-02-24 15:12:56.586995,False,"data:image/svg+xml;base64,PHN2ZyB2ZXJzaW9uPSIxLjEiIHhtbG5zPSJodHRwOi8vd3d3LnczLm9yZy8yMDAwL3N2ZyIgeG1sbnM6eGxpbms9Imh0dHA6Ly93d3cudzMub3JnLzE5OTkveGxpbmsiIHg9IjBweCIgeT0iMHB4IiB3aWR0aD0iMTAwcHgiIGhlaWdodD0iMTAwcHgiIHZpZXdCb3g9IjAgMCAxMDAgMTAwIiBlbmFibGUtYmFja2dyb3VuZD0ibmV3IDAgMCAxMDAgMTAwIiB4bWw6c3BhY2U9InByZXNlcnZlIj48Y2lyY2xlIGZpbGw9IiMxYzQzN2EiIGN4PSI1MSIgY3k9IjUyIiByPSI0MS41Ii8+PGxpbmVhckdyYWRpZW50IGlkPSJTVkdJRF8xXyIgZ3JhZGllbnRVbml0cz0idXNlclNwYWNlT25Vc2UiIHgxPSI0OS45OTk1IiB5MT0iOC41IiB4Mj0iNDkuOTk5NSIgeTI9IjkxLjUwMDUiPjxzdG9wICBvZmZzZXQ9IjAiIHN0eWxlPSJzdG9wLWNvbG9yOiMxYjZiZDkiLz48c3RvcCAgb2Zmc2V0PSIxIiBzdHlsZT0ic3RvcC1jb2xvcjojMjI1N2E1Ii8+PC9saW5lYXJHcmFkaWVudD48Y2lyY2xlIGZpbGw9InVybCgjU1ZHSURfMV8pIiBjeD0iNTAiIGN5PSI1MCIgcj0iNDEuNSIvPjxnPiA8cGF0aCBmaWxsPSIjRkZGRkZGIiBkPSJNNDQuMjgyLDM2LjY2MmgxMS42MjFsMS4wNjMtMS41MTZjMC44NjctMS4zMDgsMS44MjMtMi41NjEsMi42NS0zLjg5NSBjMC4zOTMtMC42MzQsMS4xMjgtMS42NzEsMC44MzgtMi40NzRjLTAuMjA3LTAuNTc0LTAuNzM2LTAuNzY5LTEuMzAzLTAuODY5Yy0wLjQxMS0wLjA3Mi0yLjUwOC0wLjYwMi0zLjM1NC0wLjQyOSBjLTAuNzUxLDAuMTU0LTEuNDQ1LDAuNTEtMi4xNjcsMC43NjFjLTEuMDE1LDAuMzUzLTIuMTM4LDAuNjQ5LTMuMjUyLDAuNTg4Yy0wLjk2MS0wLjA1Mi0yLjA1NS0wLjE3NS0yLjk2MS0wLjUwMyBjLTAuNzUxLTAuMjcyLTEuNDc4LTAuNjczLTIuMjczLTAuODA5Yy0wLjY4Ny0wLjExOC0zLjE4OCwwLjIyOS0zLjY5MSwwLjMxNWMtMy41NDMsMC42MDktMC45NjcsMy4zMDUsMS43NjcsNy4zMTRMNDQuMjgyLDM2LjY2MnogTTY5Ljg4NCw1Ny45MTVjLTIuOTc4LTYuODY0LTguMzczLTE0LjM1LTE0LjAyMy0xNy45NjFINDQuMTM2Yy01LjY1LDMuNjEyLTExLjA0MywxMS4wOTctMTQuMDIxLDE3Ljk2MSBjLTIuOTg2LDYuODgsMC41OTYsMTMuNjQxLDcuNDIyLDEzLjY0MWgyNC45MjdDNjkuMjg5LDcxLjU1Niw3Mi44NzEsNjQuNzk1LDY5Ljg4NCw1Ny45MTV6IE01MS4wODksNjQuMTQ2djIuNzg2SDQ4Ljg3VjY0LjMxIGMtMS43MDMtMC4wNTQtMy40MDgtMC41NDEtNC4zODItMS4xOTFsMC43MzEtMi41NDJjMS4wNTUsMC42MjIsMi41NywxLjE4OSw0LjIyLDEuMTg5YzEuNzA1LDAsMi44NjgtMC44MzgsMi44NjgtMi4xMzYgYzAtMS4yMTgtMC45NDctMi4wMDMtMi45NDktMi43MzJjLTIuODQxLTEuMDI4LTQuNjgtMi4zMjYtNC42OC00Ljg0M2MwLTIuMzI3LDEuNjIzLTQuMTExLDQuMzU1LTQuNTk4di0yLjY1MWgyLjIxOHYyLjUxNiBjMS43MDQsMC4wNTQsMi44NjYsMC40NTksMy43MzMsMC44OTNsLTAuNzMsMi40ODhjLTAuNjQ5LTAuMjk4LTEuODQtMC45MTktMy42NzktMC45MTljLTEuODk0LDAtMi41NywwLjk3NC0yLjU3LDEuODk0IGMwLDEuMTA5LDAuOTc0LDEuNzMsMy4yNzMsMi42NWMzLjAyOSwxLjEzOCw0LjM4MiwyLjU5OSw0LjM4Miw1LjAwNEM1NS42Niw2MS42MzEsNTQuMDY0LDYzLjY2LDUxLjA4OSw2NC4xNDZ6Ii8+IDwvZz48L3N2Zz4=",,False,
2,c393f057-0829-488d-bb9d-3c494bb47dd6,,,https://twitter.com/AJABreaking/status/1496929712022724611,2022-02-24 15:13:01.860212,False,"data:image/svg+xml;base64,PHN2ZyB2ZXJzaW9uPSIxLjEiIHhtbG5zPSJodHRwOi8vd3d3LnczLm9yZy8yMDAwL3N2ZyIgeG1sbnM6eGxpbms9Imh0dHA6Ly93d3cudzMub3JnLzE5OTkveGxpbmsiIHg9IjBweCIgeT0iMHB4IiB3aWR0aD0iMTAwcHgiIGhlaWdodD0iMTAwcHgiIHZpZXdCb3g9IjAgMCAxMDAgMTAwIiBlbmFibGUtYmFja2dyb3VuZD0ibmV3IDAgMCAxMDAgMTAwIiB4bWw6c3BhY2U9InByZXNlcnZlIj48Y2lyY2xlIGZpbGw9IiMxYzQzN2EiIGN4PSI1MSIgY3k9IjUyIiByPSI0MS41Ii8+PGxpbmVhckdyYWRpZW50IGlkPSJTVkdJRF8xXyIgZ3JhZGllbnRVbml0cz0idXNlclNwYWNlT25Vc2UiIHgxPSI0OS45OTk1IiB5MT0iOC41IiB4Mj0iNDkuOTk5NSIgeTI9IjkxLjUwMDUiPjxzdG9wICBvZmZzZXQ9IjAiIHN0eWxlPSJzdG9wLWNvbG9yOiMxYjZiZDkiLz48c3RvcCAgb2Zmc2V0PSIxIiBzdHlsZT0ic3RvcC1jb2xvcjojMjI1N2E1Ii8+PC9saW5lYXJHcmFkaWVudD48Y2lyY2xlIGZpbGw9InVybCgjU1ZHSURfMV8pIiBjeD0iNTAiIGN5PSI1MCIgcj0iNDEuNSIvPjxnPiA8cGF0aCBmaWxsPSJub25lIiBkPSJNNjMuMjE1LDM2Ljc3N2MtMS4xMjgsMC4xODUtMS4zNjQsNC42MDMtMC41MzgsOS44NDhjMC44NDQsNS4yNiwyLjQyOSw5LjM5MywzLjU1OCw5LjIwOCBjMS4xMy0wLjE4NiwxLjM2Ni00LjU4NywwLjU0MS05Ljg0OEM2NS45NDcsNDAuNzIzLDY0LjM0NiwzNi42MDgsNjMuMjE1LDM2Ljc3N3oiLz4gPHBhdGggZmlsbD0iI0ZGRkZGRiIgZD0iTTc1LjIyNiw0NC40Yy0xLjcyMi0xMC44NzctNi41NDUtMTkuMTczLTEwLjc0MS0xOC40OThjLTEuODU3LDAuMjg1LTMuMjksMi4yNTgtNC4xNjgsNS4yOTQgYy0xLjgyLDEuNjE4LTQuNjAzLDMuMzA0LTcuNzcxLDQuOTA2bDEuNzM0LDMuNTQxbDUuMzk2LTIuNjQ3Yy0wLjE1MiwwLjc0My0wLjI3LDEuNTg1LTAuMzM3LDIuNDk4IGMwLjAxNywyLjMwOSwwLjIxOSw0Ljc3MSwwLjYyMyw3LjMxN2MwLjQzOSwyLjc5OSwxLjA4LDUuNDMsMS44NzMsNy43NTdjMC4yNzEsMC41NTYsMC41NTgsMS4wNDYsMC44NTksMS40NjdsLTcuMjgyLTAuNjkgbC0wLjMwNCwzLjIzNmMzLjY1OCwwLjQyMyw3LjA0NiwxLjE4LDkuNjYxLDIuNDI5YzEuODU0LDIuOTY4LDMuOTY0LDQuNjQsNS45NSw0LjMxN0M3NC45MjIsNjQuNjY5LDc2Ljk0NCw1NS4yOTMsNzUuMjI2LDQ0LjR6IE02Ni4yMzQsNTUuODMyYy0xLjEyOSwwLjE4Ni0yLjcxNC0zLjk0Ny0zLjU1OC05LjIwOGMtMC44MjYtNS4yNDUtMC41OS05LjY2MywwLjUzOC05Ljg0OGMxLjEzMS0wLjE2OCwyLjczMiwzLjk0NiwzLjU2MSw5LjIwOCBDNjcuNjAxLDUxLjI0NSw2Ny4zNjQsNTUuNjQ2LDY2LjIzNCw1NS44MzJ6Ii8+IDxwYXRoIGZpbGw9IiNGRkZGRkYiIGQ9Ik01MS4xNiwzNi43NzhsLTEuNTUyLDAuNzQyYy03Ljg3NCwzLjY0Mi0xNi45MTMsNi42NjEtMTkuNDI2LDcuNTA0Yy0wLjAzMywwLjAxNy0wLjA1LDAuMDE3LTAuMDg0LDAuMDE3IGMtMy40NzMsMC41NC01LjkzNiwzLjUyNC01LjkzNiw2LjkzYzAsMC4zNTQsMC4wMzQsMC43MjYsMC4wODQsMS4wOTdjMC42MDgsMy43NzcsNC4xMzEsNi4zOSw3LjkyNSw1Ljg1MWwxLjYwMyw5LjI2IGMwLjI4NiwwLjgwOCwxLjAyOCwxLjkzOCwyLjcxNCwxLjY1MWwzLjMzOS0wLjI4N2MxLjY4Ni0wLjMwNCwxLjkzOS0xLjAyOSwxLjY1My0yLjcxNmwtMS40LTguNTgyIGMzLjk5Ni0wLjE4OCw4Ljg1My0wLjI1NiwxMy40NTcsMC4xNjdjMC41MjEsMC4wNTEsMS4wNjMsMC4xMDMsMS41NjcsMC4xNjlsMC4zMDQtMy4yMzZsLTEuNTY3LTAuMTUyTDQzLjQ3LDU0LjIxMyBjMCwwLDAsMC0wLjAxOCwwLjAwMWMtMS4wOTYsMC4wODUtMi4xNzYtMC41NC0yLjktMS41ODRjLTAuNDM4LTAuNjI1LTAuNzU4LTEuNC0wLjg5NC0yLjI2MWMtMC4wNS0wLjMwMy0wLjA2Ni0wLjU4OC0wLjA2Ni0wLjg3NSBjMC0wLjQ1NiwwLjA1LTAuODk0LDAuMTY3LTEuMjk5YzAuMzU1LTEuMzk5LDEuMjgyLTIuNDQ1LDIuNDk3LTIuNjQ4bDkuMTA2LTQuNDdsMi45MTctMS40MzNsLTEuNzM2LTMuNTQxIEM1Mi4wODgsMzYuMzIzLDUxLjYzMSwzNi41Niw1MS4xNiwzNi43Nzh6Ii8+IDwvZz48L3N2Zz4=",,False,
