,uid,title,time,source,time-capture,sc,domain,full-text,sc2,geo
0,58ed96e4-be76-4054-8c56-b301e5d7b795,Russian military shelled Krasnohorivka near Donetsk with MLRS Tornado-S with cluster ammunition,an hour ago,https://twitter.com/HromadskeRadio/status/1507990973472808961,2022-03-27 05:31:35.745249,False,"data:image/svg+xml;base64,PHN2ZyB2ZXJzaW9uPSIxLjEiIHhtbG5zPSJodHRwOi8vd3d3LnczLm9yZy8yMDAwL3N2ZyIgeG1sbnM6eGxpbms9Imh0dHA6Ly93d3cudzMub3JnLzE5OTkveGxpbmsiIHg9IjBweCIgeT0iMHB4IiB3aWR0aD0iMTAwcHgiIGhlaWdodD0iMTAwcHgiIHZpZXdCb3g9IjAgMCAxMDAgMTAwIiBlbmFibGUtYmFja2dyb3VuZD0ibmV3IDAgMCAxMDAgMTAwIiB4bWw6c3BhY2U9InByZXNlcnZlIj48Y2lyY2xlIGZpbGw9IiM4MDE2MTUiIGN4PSI1MSIgY3k9IjUyIiByPSI0MS41Ii8+PGxpbmVhckdyYWRpZW50IGlkPSJTVkdJRF8xXyIgZ3JhZGllbnRVbml0cz0idXNlclNwYWNlT25Vc2UiIHgxPSI0OS45OTk1IiB5MT0iOC41IiB4Mj0iNDkuOTk5NSIgeTI9IjkxLjUwMDUiPjxzdG9wICBvZmZzZXQ9IjAiIHN0eWxlPSJzdG9wLWNvbG9yOiNkNjU0MzEiLz48c3RvcCAgb2Zmc2V0PSIxIiBzdHlsZT0ic3RvcC1jb2xvcjojYjUxYzFjIi8+PC9saW5lYXJHcmFkaWVudD48Y2lyY2xlIGZpbGw9InVybCgjU1ZHSURfMV8pIiBjeD0iNTAiIGN5PSI1MCIgcj0iNDEuNSIvPjxnPiA8cGF0aCBmaWxsPSIjRkZGRkZGIiBkPSJNNjAuMjMsMjUuNzAzYy0wLjE5Ny0wLjItMC40NjktMC4zMjQtMC43NzEtMC4zMjRjLTAuMjIzLDAtMC40MjcsMC4wNjgtMC42LDAuMTgxbC03Ljg1Nyw1LjMzNCBsMC4wMDEtNC41NjJjLTAuMDAxLTAuNTU1LTAuNDUtMS4wMDMtMS4wMDMtMS4wMDNzLTEuMDAxLDAuNDQ4LTEuMDAyLDEuMDAzdjguNjY5YzAsMC4zNDUtMC4yNzgsMC42MjQtMC42MjQsMC42MjQgYy0wLjM0NCwwLTAuNjIyLTAuMjc4LTAuNjIyLTAuNjI0VjMwLjY1YzAtMC40MzMtMC4yNDctMC43NjQtMC41OTMtMS4wMDFsLTYuMDItNC4wODljLTAuMTcyLTAuMTEyLTAuMzc2LTAuMTgtMC41OTgtMC4xOCBjLTAuMzAzLDAtMC41NzYsMC4xMjUtMC43NzMsMC4zMjRjLTAuMTkzLDAuMTk0LTAuMzEyLDAuNDY1LTAuMzEyLDAuNzYydjEwLjY0YzAsMS42ODcsMC44NjMsMy4xNzEsMi4xNjgsNC4wMzVsNC42MDQsMy4xMjggbC0zLjQ3NywzLjZjLTAuMDA2LDAuMDA3LTAuMDEzLDAuMDExLTAuMDE5LDAuMDE3Yy0wLjE5MSwwLjE5Ni0wLjMxMSwwLjQ2My0wLjMxMywwLjc1OWMwLDAtMC4wMDIsNi44NzgtMC4wMDIsNi44OCBjMCwwLjM0NSwwLjI3NywwLjYyMywwLjYyLDAuNjI5aDEzLjkyYzAuMzQzLTAuMDA2LDAuNjItMC4yODQsMC42Mi0wLjYyOWMwLTAuMDAyLTAuMDAyLTYuODgtMC4wMDItNi44OCBjLTAuMDAxLTAuMjk2LTAuMTIxLTAuNTYzLTAuMzEzLTAuNzU5Yy0wLjAwNi0wLjAwNS0wLjAxMy0wLjAxLTAuMDE5LTAuMDE3bC0zLjQ3Ny0zLjZsNC42MDQtMy4xMjggYzEuMzA2LTAuODYzLDIuMTY4LTIuMzQ4LDIuMTY4LTQuMDM1bDAuMDAxLTEwLjY0QzYwLjU0MywyNi4xNjksNjAuNDI0LDI1Ljg5OSw2MC4yMywyNS43MDN6Ii8+IDxwYXRoIGZpbGw9IiNGRkZGRkYiIGQ9Ik01Ni44NjIsNTcuNTkzSDQzLjEzN2MtMC4zNDUsMC0wLjYyNSwwLjI3OS0wLjYyNSwwLjYyNWMwLDAuMDAzLDAuMDAyLDAuMDA3LDAuMDAyLDAuMDExbC0wLjAwMiwwLjAwMyBjMC40OTEsNS44NTIsMi45OTQsMTEuMTI5LDYuODE0LDE1LjEzNWMwLjE2NSwwLjE4NiwwLjQwNiwwLjMwNCwwLjY3MywwLjMwNHMwLjUwOC0wLjExOCwwLjY3My0wLjMwNCBjMy44Mi00LjAwNiw2LjMyMi05LjI4Miw2LjgxNC0xNS4xMzVsLTAuMDAyLTAuMDAyYzAtMC4wMDQsMC4wMDItMC4wMDgsMC4wMDItMC4wMTJDNTcuNDg3LDU3Ljg3Miw1Ny4yMDgsNTcuNTkzLDU2Ljg2Miw1Ny41OTN6IiAvPiA8L2c+PC9zdmc+","SourceOn live map
Tell friends
an hour ago - 48°0′N 37°29′E
Russian military shelled Krasnohorivka near Donetsk with MLRS Tornado-S with cluster ammunition
Jump to map
Donets'ka oblast
#Minsk Monitor
Other languages:
Русский Українська Белару́ская Polski
Watch more
Ukraine
Kharkiv: air strike targeted a building at Mirnositska street
Syria
Russian warplanes bombard the areas of ""Tal Al-Khader, Tardin and Jabal Barzeh"" in the northern countryside of Lattakia with missiles
Iran
1 of 13 Iranian boats harassing U.S. warships in Strait of Hormuz today: 5th Fleet
Show comments",False,48°0′N 37°29′E
1,7a6ab3c7-9ef2-443a-b821-69c1b766e51d,"Russian troops continue to shell Sievierodonetsk, Lysychansk and Rubizhne in Luhansk region",2 hours ago,https://twitter.com/HromadskeUA/status/1507984179971170304,2022-03-27 05:31:40.454887,False,"data:image/svg+xml;base64,PHN2ZyB2ZXJzaW9uPSIxLjEiIHhtbG5zPSJodHRwOi8vd3d3LnczLm9yZy8yMDAwL3N2ZyIgeG1sbnM6eGxpbms9Imh0dHA6Ly93d3cudzMub3JnLzE5OTkveGxpbmsiIHg9IjBweCIgeT0iMHB4IiB3aWR0aD0iMTAwcHgiIGhlaWdodD0iMTAwcHgiIHZpZXdCb3g9IjAgMCAxMDAgMTAwIiBlbmFibGUtYmFja2dyb3VuZD0ibmV3IDAgMCAxMDAgMTAwIiB4bWw6c3BhY2U9InByZXNlcnZlIj48Y2lyY2xlIGZpbGw9IiM4MDE2MTUiIGN4PSI1MSIgY3k9IjUyIiByPSI0MS41Ii8+PGxpbmVhckdyYWRpZW50IGlkPSJTVkdJRF8xXyIgZ3JhZGllbnRVbml0cz0idXNlclNwYWNlT25Vc2UiIHgxPSI0OS45OTk1IiB5MT0iOC41IiB4Mj0iNDkuOTk5NSIgeTI9IjkxLjUwMDUiPjxzdG9wICBvZmZzZXQ9IjAiIHN0eWxlPSJzdG9wLWNvbG9yOiNkNjU0MzEiLz48c3RvcCAgb2Zmc2V0PSIxIiBzdHlsZT0ic3RvcC1jb2xvcjojYjUxYzFjIi8+PC9saW5lYXJHcmFkaWVudD48Y2lyY2xlIGZpbGw9InVybCgjU1ZHSURfMV8pIiBjeD0iNTAiIGN5PSI1MCIgcj0iNDEuNSIvPjxnPiA8cGF0aCBmaWxsPSIjRkZGRkZGIiBkPSJNNjAuMjMsMjUuNzAzYy0wLjE5Ny0wLjItMC40NjktMC4zMjQtMC43NzEtMC4zMjRjLTAuMjIzLDAtMC40MjcsMC4wNjgtMC42LDAuMTgxbC03Ljg1Nyw1LjMzNCBsMC4wMDEtNC41NjJjLTAuMDAxLTAuNTU1LTAuNDUtMS4wMDMtMS4wMDMtMS4wMDNzLTEuMDAxLDAuNDQ4LTEuMDAyLDEuMDAzdjguNjY5YzAsMC4zNDUtMC4yNzgsMC42MjQtMC42MjQsMC42MjQgYy0wLjM0NCwwLTAuNjIyLTAuMjc4LTAuNjIyLTAuNjI0VjMwLjY1YzAtMC40MzMtMC4yNDctMC43NjQtMC41OTMtMS4wMDFsLTYuMDItNC4wODljLTAuMTcyLTAuMTEyLTAuMzc2LTAuMTgtMC41OTgtMC4xOCBjLTAuMzAzLDAtMC41NzYsMC4xMjUtMC43NzMsMC4zMjRjLTAuMTkzLDAuMTk0LTAuMzEyLDAuNDY1LTAuMzEyLDAuNzYydjEwLjY0YzAsMS42ODcsMC44NjMsMy4xNzEsMi4xNjgsNC4wMzVsNC42MDQsMy4xMjggbC0zLjQ3NywzLjZjLTAuMDA2LDAuMDA3LTAuMDEzLDAuMDExLTAuMDE5LDAuMDE3Yy0wLjE5MSwwLjE5Ni0wLjMxMSwwLjQ2My0wLjMxMywwLjc1OWMwLDAtMC4wMDIsNi44NzgtMC4wMDIsNi44OCBjMCwwLjM0NSwwLjI3NywwLjYyMywwLjYyLDAuNjI5aDEzLjkyYzAuMzQzLTAuMDA2LDAuNjItMC4yODQsMC42Mi0wLjYyOWMwLTAuMDAyLTAuMDAyLTYuODgtMC4wMDItNi44OCBjLTAuMDAxLTAuMjk2LTAuMTIxLTAuNTYzLTAuMzEzLTAuNzU5Yy0wLjAwNi0wLjAwNS0wLjAxMy0wLjAxLTAuMDE5LTAuMDE3bC0zLjQ3Ny0zLjZsNC42MDQtMy4xMjggYzEuMzA2LTAuODYzLDIuMTY4LTIuMzQ4LDIuMTY4LTQuMDM1bDAuMDAxLTEwLjY0QzYwLjU0MywyNi4xNjksNjAuNDI0LDI1Ljg5OSw2MC4yMywyNS43MDN6Ii8+IDxwYXRoIGZpbGw9IiNGRkZGRkYiIGQ9Ik01Ni44NjIsNTcuNTkzSDQzLjEzN2MtMC4zNDUsMC0wLjYyNSwwLjI3OS0wLjYyNSwwLjYyNWMwLDAuMDAzLDAuMDAyLDAuMDA3LDAuMDAyLDAuMDExbC0wLjAwMiwwLjAwMyBjMC40OTEsNS44NTIsMi45OTQsMTEuMTI5LDYuODE0LDE1LjEzNWMwLjE2NSwwLjE4NiwwLjQwNiwwLjMwNCwwLjY3MywwLjMwNHMwLjUwOC0wLjExOCwwLjY3My0wLjMwNCBjMy44Mi00LjAwNiw2LjMyMi05LjI4Miw2LjgxNC0xNS4xMzVsLTAuMDAyLTAuMDAyYzAtMC4wMDQsMC4wMDItMC4wMDgsMC4wMDItMC4wMTJDNTcuNDg3LDU3Ljg3Miw1Ny4yMDgsNTcuNTkzLDU2Ljg2Miw1Ny41OTN6IiAvPiA8L2c+PC9zdmc+","SourceOn live map
Tell friends
2 hours ago - 49°1′N 38°21′E
Russian troops continue to shell Sievierodonetsk, Lysychansk and Rubizhne in Luhansk region
Jump to map
Rubizhne
#Minsk Monitor#Europe
Other languages:
Русский Українська Белару́ская Polski
Watch more
Ukraine
Kharkiv: air strike targeted a building at Mirnositska street
Syria
Russian warplanes bombard the areas of ""Tal Al-Khader, Tardin and Jabal Barzeh"" in the northern countryside of Lattakia with missiles
Iran
1 of 13 Iranian boats harassing U.S. warships in Strait of Hormuz today: 5th Fleet
Show comments",False,49°1′N 38°21′E
2,275f07d5-7520-46f7-994c-27ffdf7c8bf8,Ukrainian Prosecutor General: 139 children have been killed since the start of the Russian war against Ukraine,2 hours ago,https://twitter.com/AlArabiya_Brk/status/1507984240893480962,2022-03-27 05:31:45.584507,False,"data:image/svg+xml;base64,PHN2ZyB2ZXJzaW9uPSIxLjEiIHhtbG5zPSJodHRwOi8vd3d3LnczLm9yZy8yMDAwL3N2ZyIgeG1sbnM6eGxpbms9Imh0dHA6Ly93d3cudzMub3JnLzE5OTkveGxpbmsiIHg9IjBweCIgeT0iMHB4IiB3aWR0aD0iMTAwcHgiIGhlaWdodD0iMTAwcHgiIHZpZXdCb3g9IjAgMCAxMDAgMTAwIiBlbmFibGUtYmFja2dyb3VuZD0ibmV3IDAgMCAxMDAgMTAwIiB4bWw6c3BhY2U9InByZXNlcnZlIj48Y2lyY2xlIGZpbGw9IiMxYzQzN2EiIGN4PSI1MSIgY3k9IjUyIiByPSI0MS41Ii8+PGxpbmVhckdyYWRpZW50IGlkPSJTVkdJRF8xXyIgZ3JhZGllbnRVbml0cz0idXNlclNwYWNlT25Vc2UiIHgxPSI0OS45OTk1IiB5MT0iOC41IiB4Mj0iNDkuOTk5NSIgeTI9IjkxLjUwMDUiPjxzdG9wICBvZmZzZXQ9IjAiIHN0eWxlPSJzdG9wLWNvbG9yOiMxYjZiZDkiLz48c3RvcCAgb2Zmc2V0PSIxIiBzdHlsZT0ic3RvcC1jb2xvcjojMjI1N2E1Ii8+PC9saW5lYXJHcmFkaWVudD48Y2lyY2xlIGZpbGw9InVybCgjU1ZHSURfMV8pIiBjeD0iNTAiIGN5PSI1MCIgcj0iNDEuNSIvPjxnPiA8cGF0aCBmaWxsPSJub25lIiBkPSJNNjMuMjE1LDM2Ljc3N2MtMS4xMjgsMC4xODUtMS4zNjQsNC42MDMtMC41MzgsOS44NDhjMC44NDQsNS4yNiwyLjQyOSw5LjM5MywzLjU1OCw5LjIwOCBjMS4xMy0wLjE4NiwxLjM2Ni00LjU4NywwLjU0MS05Ljg0OEM2NS45NDcsNDAuNzIzLDY0LjM0NiwzNi42MDgsNjMuMjE1LDM2Ljc3N3oiLz4gPHBhdGggZmlsbD0iI0ZGRkZGRiIgZD0iTTc1LjIyNiw0NC40Yy0xLjcyMi0xMC44NzctNi41NDUtMTkuMTczLTEwLjc0MS0xOC40OThjLTEuODU3LDAuMjg1LTMuMjksMi4yNTgtNC4xNjgsNS4yOTQgYy0xLjgyLDEuNjE4LTQuNjAzLDMuMzA0LTcuNzcxLDQuOTA2bDEuNzM0LDMuNTQxbDUuMzk2LTIuNjQ3Yy0wLjE1MiwwLjc0My0wLjI3LDEuNTg1LTAuMzM3LDIuNDk4IGMwLjAxNywyLjMwOSwwLjIxOSw0Ljc3MSwwLjYyMyw3LjMxN2MwLjQzOSwyLjc5OSwxLjA4LDUuNDMsMS44NzMsNy43NTdjMC4yNzEsMC41NTYsMC41NTgsMS4wNDYsMC44NTksMS40NjdsLTcuMjgyLTAuNjkgbC0wLjMwNCwzLjIzNmMzLjY1OCwwLjQyMyw3LjA0NiwxLjE4LDkuNjYxLDIuNDI5YzEuODU0LDIuOTY4LDMuOTY0LDQuNjQsNS45NSw0LjMxN0M3NC45MjIsNjQuNjY5LDc2Ljk0NCw1NS4yOTMsNzUuMjI2LDQ0LjR6IE02Ni4yMzQsNTUuODMyYy0xLjEyOSwwLjE4Ni0yLjcxNC0zLjk0Ny0zLjU1OC05LjIwOGMtMC44MjYtNS4yNDUtMC41OS05LjY2MywwLjUzOC05Ljg0OGMxLjEzMS0wLjE2OCwyLjczMiwzLjk0NiwzLjU2MSw5LjIwOCBDNjcuNjAxLDUxLjI0NSw2Ny4zNjQsNTUuNjQ2LDY2LjIzNCw1NS44MzJ6Ii8+IDxwYXRoIGZpbGw9IiNGRkZGRkYiIGQ9Ik01MS4xNiwzNi43NzhsLTEuNTUyLDAuNzQyYy03Ljg3NCwzLjY0Mi0xNi45MTMsNi42NjEtMTkuNDI2LDcuNTA0Yy0wLjAzMywwLjAxNy0wLjA1LDAuMDE3LTAuMDg0LDAuMDE3IGMtMy40NzMsMC41NC01LjkzNiwzLjUyNC01LjkzNiw2LjkzYzAsMC4zNTQsMC4wMzQsMC43MjYsMC4wODQsMS4wOTdjMC42MDgsMy43NzcsNC4xMzEsNi4zOSw3LjkyNSw1Ljg1MWwxLjYwMyw5LjI2IGMwLjI4NiwwLjgwOCwxLjAyOCwxLjkzOCwyLjcxNCwxLjY1MWwzLjMzOS0wLjI4N2MxLjY4Ni0wLjMwNCwxLjkzOS0xLjAyOSwxLjY1My0yLjcxNmwtMS40LTguNTgyIGMzLjk5Ni0wLjE4OCw4Ljg1My0wLjI1NiwxMy40NTcsMC4xNjdjMC41MjEsMC4wNTEsMS4wNjMsMC4xMDMsMS41NjcsMC4xNjlsMC4zMDQtMy4yMzZsLTEuNTY3LTAuMTUyTDQzLjQ3LDU0LjIxMyBjMCwwLDAsMC0wLjAxOCwwLjAwMWMtMS4wOTYsMC4wODUtMi4xNzYtMC41NC0yLjktMS41ODRjLTAuNDM4LTAuNjI1LTAuNzU4LTEuNC0wLjg5NC0yLjI2MWMtMC4wNS0wLjMwMy0wLjA2Ni0wLjU4OC0wLjA2Ni0wLjg3NSBjMC0wLjQ1NiwwLjA1LTAuODk0LDAuMTY3LTEuMjk5YzAuMzU1LTEuMzk5LDEuMjgyLTIuNDQ1LDIuNDk3LTIuNjQ4bDkuMTA2LTQuNDdsMi45MTctMS40MzNsLTEuNzM2LTMuNTQxIEM1Mi4wODgsMzYuMzIzLDUxLjYzMSwzNi41Niw1MS4xNiwzNi43Nzh6Ii8+IDwvZz48L3N2Zz4=","SourceOn live map
Tell friends
2 hours ago - 50°27′N 30°31′E
Ukrainian Prosecutor General: 139 children have been killed since the start of the Russian war against Ukraine
Jump to map
Kyiv, Kyiv city
#Russia#Europe
Other languages:
Русский Українська Белару́ская Polski العربية
Watch more
Ukraine
Kharkiv: air strike targeted a building at Mirnositska street
Syria
Russian warplanes bombard the areas of ""Tal Al-Khader, Tardin and Jabal Barzeh"" in the northern countryside of Lattakia with missiles
Iran
1 of 13 Iranian boats harassing U.S. warships in Strait of Hormuz today: 5th Fleet
Show comments",False,50°27′N 30°31′E
3,30b3a0af-4e08-4c78-96a3-12f55eeac8c1,Moscow: Russian cruise missiles destroyed a fuel depot near the city of Lviv,2 hours ago,https://twitter.com/SkyNewsArabia_B/status/1507977905770725377,2022-03-27 05:31:52.333664,False,"data:image/svg+xml;base64,PHN2ZyB2ZXJzaW9uPSIxLjEiIHhtbG5zPSJodHRwOi8vd3d3LnczLm9yZy8yMDAwL3N2ZyIgeG1sbnM6eGxpbms9Imh0dHA6Ly93d3cudzMub3JnLzE5OTkveGxpbmsiIHg9IjBweCIgeT0iMHB4IiB3aWR0aD0iMTAwcHgiIGhlaWdodD0iMTAwcHgiIHZpZXdCb3g9IjAgMCAxMDAgMTAwIiBlbmFibGUtYmFja2dyb3VuZD0ibmV3IDAgMCAxMDAgMTAwIiB4bWw6c3BhY2U9InByZXNlcnZlIj48Y2lyY2xlIGZpbGw9IiM4MDE2MTUiIGN4PSI1MSIgY3k9IjUyIiByPSI0MS41Ii8+PGxpbmVhckdyYWRpZW50IGlkPSJTVkdJRF8xXyIgZ3JhZGllbnRVbml0cz0idXNlclNwYWNlT25Vc2UiIHgxPSI0OS45OTk1IiB5MT0iOC41IiB4Mj0iNDkuOTk5NSIgeTI9IjkxLjUwMDUiPjxzdG9wICBvZmZzZXQ9IjAiIHN0eWxlPSJzdG9wLWNvbG9yOiNkNjU0MzEiLz48c3RvcCAgb2Zmc2V0PSIxIiBzdHlsZT0ic3RvcC1jb2xvcjojYjUxYzFjIi8+PC9saW5lYXJHcmFkaWVudD48Y2lyY2xlIGZpbGw9InVybCgjU1ZHSURfMV8pIiBjeD0iNTAiIGN5PSI1MCIgcj0iNDEuNSIvPjxnPiA8cGF0aCBmaWxsPSJub25lIiBkPSJNNjMuMjE1LDM2Ljc3N2MtMS4xMjgsMC4xODUtMS4zNjQsNC42MDMtMC41MzgsOS44NDhjMC44NDQsNS4yNiwyLjQyOSw5LjM5MywzLjU1OCw5LjIwOCBjMS4xMy0wLjE4NiwxLjM2Ni00LjU4NywwLjU0MS05Ljg0OEM2NS45NDcsNDAuNzIzLDY0LjM0NiwzNi42MDgsNjMuMjE1LDM2Ljc3N3oiLz4gPHBhdGggZmlsbD0iI0ZGRkZGRiIgZD0iTTc1LjIyNiw0NC40Yy0xLjcyMi0xMC44NzctNi41NDUtMTkuMTczLTEwLjc0MS0xOC40OThjLTEuODU3LDAuMjg1LTMuMjksMi4yNTgtNC4xNjgsNS4yOTQgYy0xLjgyLDEuNjE4LTQuNjAzLDMuMzA0LTcuNzcxLDQuOTA2bDEuNzM0LDMuNTQxbDUuMzk2LTIuNjQ3Yy0wLjE1MiwwLjc0My0wLjI3LDEuNTg1LTAuMzM3LDIuNDk4IGMwLjAxNywyLjMwOSwwLjIxOSw0Ljc3MSwwLjYyMyw3LjMxN2MwLjQzOSwyLjc5OSwxLjA4LDUuNDMsMS44NzMsNy43NTdjMC4yNzEsMC41NTYsMC41NTgsMS4wNDYsMC44NTksMS40NjdsLTcuMjgyLTAuNjkgbC0wLjMwNCwzLjIzNmMzLjY1OCwwLjQyMyw3LjA0NiwxLjE4LDkuNjYxLDIuNDI5YzEuODU0LDIuOTY4LDMuOTY0LDQuNjQsNS45NSw0LjMxN0M3NC45MjIsNjQuNjY5LDc2Ljk0NCw1NS4yOTMsNzUuMjI2LDQ0LjR6IE02Ni4yMzQsNTUuODMyYy0xLjEyOSwwLjE4Ni0yLjcxNC0zLjk0Ny0zLjU1OC05LjIwOGMtMC44MjYtNS4yNDUtMC41OS05LjY2MywwLjUzOC05Ljg0OGMxLjEzMS0wLjE2OCwyLjczMiwzLjk0NiwzLjU2MSw5LjIwOCBDNjcuNjAxLDUxLjI0NSw2Ny4zNjQsNTUuNjQ2LDY2LjIzNCw1NS44MzJ6Ii8+IDxwYXRoIGZpbGw9IiNGRkZGRkYiIGQ9Ik01MS4xNiwzNi43NzhsLTEuNTUyLDAuNzQyYy03Ljg3NCwzLjY0Mi0xNi45MTMsNi42NjEtMTkuNDI2LDcuNTA0Yy0wLjAzMywwLjAxNy0wLjA1LDAuMDE3LTAuMDg0LDAuMDE3IGMtMy40NzMsMC41NC01LjkzNiwzLjUyNC01LjkzNiw2LjkzYzAsMC4zNTQsMC4wMzQsMC43MjYsMC4wODQsMS4wOTdjMC42MDgsMy43NzcsNC4xMzEsNi4zOSw3LjkyNSw1Ljg1MWwxLjYwMyw5LjI2IGMwLjI4NiwwLjgwOCwxLjAyOCwxLjkzOCwyLjcxNCwxLjY1MWwzLjMzOS0wLjI4N2MxLjY4Ni0wLjMwNCwxLjkzOS0xLjAyOSwxLjY1My0yLjcxNmwtMS40LTguNTgyIGMzLjk5Ni0wLjE4OCw4Ljg1My0wLjI1NiwxMy40NTcsMC4xNjdjMC41MjEsMC4wNTEsMS4wNjMsMC4xMDMsMS41NjcsMC4xNjlsMC4zMDQtMy4yMzZsLTEuNTY3LTAuMTUyTDQzLjQ3LDU0LjIxMyBjMCwwLDAsMC0wLjAxOCwwLjAwMWMtMS4wOTYsMC4wODUtMi4xNzYtMC41NC0yLjktMS41ODRjLTAuNDM4LTAuNjI1LTAuNzU4LTEuNC0wLjg5NC0yLjI2MWMtMC4wNS0wLjMwMy0wLjA2Ni0wLjU4OC0wLjA2Ni0wLjg3NSBjMC0wLjQ1NiwwLjA1LTAuODk0LDAuMTY3LTEuMjk5YzAuMzU1LTEuMzk5LDEuMjgyLTIuNDQ1LDIuNDk3LTIuNjQ4bDkuMTA2LTQuNDdsMi45MTctMS40MzNsLTEuNzM2LTMuNTQxIEM1Mi4wODgsMzYuMzIzLDUxLjYzMSwzNi41Niw1MS4xNiwzNi43Nzh6Ii8+IDwvZz48L3N2Zz4=","SourceOn live map
Tell friends
2 hours ago - 55°43′N 37°35′E
Moscow: Russian cruise missiles destroyed a fuel depot near the city of Lviv
Jump to map
Moskva, Moscow
#Energy#Russia
Other languages:
Русский Українська Белару́ская Polski العربية
Watch more
Ukraine
Kharkiv: air strike targeted a building at Mirnositska street
Syria
Russian warplanes bombard the areas of ""Tal Al-Khader, Tardin and Jabal Barzeh"" in the northern countryside of Lattakia with missiles
Iran
1 of 13 Iranian boats harassing U.S. warships in Strait of Hormuz today: 5th Fleet
Show comments",False,55°43′N 37°35′E
