,uid,article_author,article_date,article_text,article_url
0,fb1f812a-cd67-4f26-a4dc-e273ebfc3361,"['Haley Willis', 'Ainara Tiefenthäler', 'Masha Froliak']",2022-02-24 00:00:00,"Footage verified by The Times shows the most intense fighting seen so far near Ukraine’s capital, Kyiv. At least a half dozen Russian helicopters were spotted flying west over the Dnieper river toward Hostomel, a town on the outskirts of the city. Other videos capture the helicopters attacking Hostomel’s airport. One video, released by Ukraine’s armed forces, appears to show at least one of those helicopters being shot down.

Videos posted to the Telegram messaging app also appeared to show Russian military jets flying over the capital.",https://www.nytimes.com/2022/02/24/world/europe/russian-helicopter-attack-video.html
1,fb1f812a-cd67-4f26-a4dc-e273ebfc3361,"['Sebastien Roblin', 'Written By']",2022-02-25 21:09:38+00:00,"At around 8 AM local time on February 24, a formation of 34 helicopters flew south across the Ukraine-Belarus border skimming at low altitude towards the Ukrainian capital of Kyiv.

Riding point for the formation was lethal-looking two-seater Ka-52 Alligator attack helicopters with distinctive double-rotors, side-mounted 30-millimeter cannons, and a dozen Ataka anti-tank guided missiles on stub wings.

But the Alligators were but the escort for the real strike force: Mi-8 ‘Hip’ assault transports carrying a more lethal cargo: up to 300 elite Russian airborne soldiers. Reportedly the paratroopers may have come from the 11th Guards Air Assault Brigade.

Huge Russian Air Assault ongoing just north of Kyiv pic.twitter.com/nFPUFmytR4 — C O U P S U R E (@COUPSURE) February 24, 2022

The paratroopers, or desantniki, weren’t heading for Kyiv itself, but rather Antonov Airport ten miles northwest on the outskirts of the metropolis. Also known as Hostomel or Gostomel after the nearby town, Antonov Airport was operated by the former chief manufacturer of Soviet transport aircraft, and its 2.17 mile-long runway was used principally for cargo flights and aircraft testing.

The airport’s most famous resident was the world’s heaviest and widest cargo aircraft (in terms of wingspan) ever made: the only ever built Antonov An-225 Mriya (“Dream”), which has remained in demand to deliver oversized cargoes across the world on short notice, most recently shipment of Covid-treating medicines.

If the Russian assault went as planned, Antonov could be used to land thousands of additional airborne soldiers and their light armored vehicles by cargo plane, allowing Russian troops to begin tightening the noose around the Ukrainian capital even before Russian mechanized armies fought their way in.

Cell phone cameras recorded the helicopters’ approach which evoked the famous aerial assault scene in the Vietnam war film Apocalypse Now.

Confirmed by Ukrainian authorities. A large air assault operation with Mi-8 helicopters on Antonov International Airport in Hostomel. Interior Ministry says Russia has seized control. Very dangerous; it’s just 15 minutes west of the capital ring road. pic.twitter.com/JhlyVktVRC — Christopher Miller (@ChristopherJM) February 24, 2022

Unconfirmed images of Antonov airport Via – @WhereisRussia pic.twitter.com/PYGWa4tAXn — C O U P S U R E (@COUPSURE) February 24, 2022

Russian soldiers were then recorded striding across the airport tarmac, an An-74T transport plane burning in the background. Overhead, the Mi-8 transports blasted potential opposition using rocket pods.

Unconfirmed images of Antonov airport Via – @WhereisRussia pic.twitter.com/PYGWa4tAXn — C O U P S U R E (@COUPSURE) February 24, 2022

UPDATE: VERIFIED IMAGES FROM ANTONOV AIRPORT Russian Mi-8 identified firing at an unidentified target on the airfield. We assess this to have occurred around midday on 02/24/22.

Geolocated: 50.591, 30.204 Additional images to follow 🧵 pic.twitter.com/CrTVKwHHge — WhereisRussiaToday (@WhereisRussia) February 24, 2022

Kyiv soon admitted the desantniki had seized control of an airport right on its doorstep.

But Russia’s ambitious airborne assault was a high-risk affair. It meant flying a bunch of helicopters in proximity to numerous short-range air defense systems—often using heat-seeking missiles instead of radar guidance, and thus not disabled by Russian air defense suppression strikes targeting Ukrainian radars.

The other problem was that openly inserting a small infantry unit deep behind enemy lines—say right next to the capital—is very risky, a move predicated on hopes that Ukrainian forces would be in such disarray they would be unable to mount a counter-attack.

So despite the overwhelming scale of Russia’s assault on Ukraine, the gambit for Antonov Airport did not go as planned.

Alligators in the Dnieper River

As Russian helicopters skimmed south along the Dnieper River dividing Kiev toward and Hostomel, they came under fire from small arms and man-portable surface-to-air missiles—likely Soviet Strela or Iglas-S missiles and/or possibly Piorun and U.S.-built Stinger missiles recently transferred from Poland and Lithuania respectively. Short-range air defense vehicles with autocannons and their own short-range missiles may also have engaged.

#war The footage was shot near Vyshgorod, 20 km from 🇺🇦Kiev. pic.twitter.com/ug8x7Viu4a — Capt(N) (@Capt_Navy) February 24, 2022

Aware of their peril, helicopters pumped out scores of brilliant flares in the hopes of decoying heat-seeking missiles. But it did not prove enough. One of the Alligators was struck and fell into the Dnieper, smoke pouring upwards into the sky even after its immersion.

Both the helicopter’s crew members ejected—an unique capability of the Ka-52 found in a few other helicopters—lofted down into the water as well.

Another Alligator appears to have sustained so much damage it was forced to crash land. Footage of the empty cockpit implies both crew members escaped.

#Russian Ka-52 appears to have made an emergency landing after being shot pic.twitter.com/NRFQ21NQML — Michael A. Horowitz (@michaelh992) February 24, 2022

Ukrainian sources claim a third helicopter downed, though confirmation is unavailable, with some alleging a Ukrainian MiG-29 fighter made the kill.

Counterattack

Contrary to Russian hopes, Kyiv’s defenders were not so disorganized as to fail to assess both the small size of the paratrooper force and the danger an enemy airheadt next to the capital posed if let uncontested. Indeed, after 10 AM a Ukrainian told a journalist their intelligence reported eighteen Il-76MD troop transports bound towards Kyiv had taken off from Pskov, base of the 76th Guards Air Assault Division.

First, the 4th Rapid Response Brigade of the Ukrainian National Guard surrounded the airport. This was a new model unit organized according to NATO standards combining light infantry, a battalion of T-64BV main battle tanks, an artillery battery and supporting surveillance drones.

Lacking armored vehicles, the Russian airborne at Hostomel depended on air support to stave off Ukrainian attack. Russian Su-25 Frogfoot ground attack jets were recorded flying in for strikes.

But Ukrainian warplanes—having remarkably escaped Russia’s first strike—pounded the airfield in return, with an image showing two of Ukraine’s swing-wing Su-24M ‘Fencer’ bombers swooping over the airfield and releasing a brace of bombs, as well as flares for self-defense.

Due to the considerable change in lighting between this image and others previously posted we assess this to be early evening at Antonov Airfield on 02/24/22 – this is likely when Ukrainian Forces were reclaiming the airfield. pic.twitter.com/dugRWK5P1q — WhereisRussiaToday (@WhereisRussia) February 24, 2022

Another video recorded from a civilian home near Hostomel shows a Ukrainian MiG-29 skimming over rooftops and launching what appear to be unguided S-8 rockets terrifyingly close to the recorder—reportedly targeting either withdrawing Russian airborne infantry, or a Russian helicopter per various sources.

MiG-29 fighter jets of 40th Tactical Aviation Brigade of #Ukraine Air Force are trying to hunt the #RussianArmy airborne troops who are transported by helicopters to the North of #Kiev. This MiG-29 fired S-8 unguided rockets at them who are hiding between civilian houses. pic.twitter.com/CftTv0Cntx — Babak Taghvaee – Μπάπακ Τακβαίε – بابک تقوایی (@BabakTaghvaee) February 24, 2022

Eventually, Ukrainian minister Oleksiy Arestovych claimed the airport had been secured by Ukrainian forces. But twenty minutes later he issued a partial retraction—a mopping up operation was still ongoing. When CNN’s Matthew Chance arrived at the airport gate he encountered Russian, not Ukrainian soldiers he was expecting.

Breaking: @mchancecnn with Russian forces at the Antonov airport about 15 miles outside of Kyiv. ""These troops you can see over here, they are Russian airborne forces. They have taken this airport"" pic.twitter.com/SnvmwQ1GeA — Natasha Bertrand (@NatashaBertrand) February 24, 2022

Later that evening, the Russian airborne were allegedly driven from the airport, though the remaining elements continued skirmishing in the woods outside of it.

Some accounts claim Ukraine’s ‘45th Spetsnaz Brigade’ was responsible for the final assault, but this appears to refer only to a Russian, not Ukrainian, unit. Instead, at 10 PM local time, the 4th Brigade’s Facebook page posted an image of soldiers holding a seemingly bullet-riddled battle flag celebrating the victory.

On the same site, Antonov Airline’s chief pilot assured that the legendary An-225 remained undamaged, contrary to earlier reports claiming its hangar had caught fire.

Russia strikes back

Kyiv’s forces may have sought to render Hostomel inoperable by demolishing or obstructing its runway after the battle. That’s because Russian forces crossing the Ukraine-Belarus border had reportedly penetrated through the Exclusion Zone around Chernobyl and were rolling towards northwestern Kyiv.

Furthermore, a contingent of Spetsnaz special forces infiltrated into Kyiv wearing Ukrainian military uniforms—incidentally, a violation of Article 39 of the Geneva Convention—sprang into action, causing small arms fire to echo throughout the capital.

Videos recorded from high-rise apartments in the northern Obolon suburb show a Spetsnaz- gun truck riddled by fire from Ukrainian troops, while a hijacked Strela-10 (SA-8) tracked air defense vehicles races away—only to run over a civilian car driving from the opposite direction. Remarkably the elderly man inside survived and was hospitalized for treatment.

Incredibly, the driver survived this. Pulled out of the wreckage thanks to bystanders pic.twitter.com/bgx5vT9cHH — James Withers (@scotfoodjames) February 25, 2022

Fighting meanwhile continued around Hostomel with remnants of the Russian airborne, who may have been reinforced by Spetsnaz or by Russian mechanized elements. Finally around 2 PM local time on February 25, Russia’s ministry of defense claimed it had recaptured Antonov Airport supposedly in an operation involving 200 helicopters, a number unlikely to be accurate.

Nonetheless, video footage does appear to show Russian paratroopers manning a checkpoint at Hostomel.

Video reportedly shows Russian VDV paratroopers stopping traffic in Hostomel. https://t.co/zZWCIgSQ4L pic.twitter.com/yLQOuJDYxE — Rob Lee (@RALee85) February 25, 2022

Another recording allegedly depicts the burning remains of a Russian tank column there. Furthermore, a Ukrainian Ground Forces Mi-24P helicopter gunships was recorded unleashing barrages of S-8 80-millimeter rockets from 20-shot launcher pods on targets around Hostomel.

Video reportedly from today, shows Mi-24P helicopter launching missiles over Hostomel – just outside Kyiv, Ukraine. H/t @RALee85 pic.twitter.com/bfZXTByh07 — Moshe Schwartz (@YWNReporter) February 25, 2022

While Ukraine’s victory at Hostomel may have proved ephemeral, it indicated that Ukraine’s military is neither paralyzed nor evaporating in the face of Russia’s assault like Georgia’s did in the 2008 Russo-Georgia war.

However, Ukraine’s capacity to defeat an arguably ill-advised Russian operational gambit does not assure future success. Russia is attacking Ukraine on so many fronts it can afford to be stalled in some areas, such as around Kharkiv and Mariupol, as long as breakthrough are achieved elsewhere, as has occurred in southern Ukraine at Kherson and Melitopol.

As Russia has yet to commit all its forces, it will likely use Soviet ‘echelon’ style tactic wherein troops withheld from the first wave are channeled down the most promising avenues of attack, or into as yet untested sectors deemed vulnerable.

Still, the battle at Hostomel suggests Putin’s unprovoked invasion will meet stiffer resistance than he apparently expected.

Sébastien Roblin writes on the technical, historical and political aspects of international security and conflict for publications including the 19FortyFive, The National Interest, NBC News, Forbes.com and War is Boring. He holds a Master’s degree from Georgetown University and served with the Peace Corps in China. You can follow his articles on Twitter.",https://www.19fortyfive.com/2022/02/pictures-in-battle-for-hostomel-ukraine-drove-back-russias-attack-helicopters-and-elite-paratroopers/
2,fb1f812a-cd67-4f26-a4dc-e273ebfc3361,['Tasos Kokkinidis'],2022-02-24 00:00:00,"Russia launched a massive air assault on the Antonov International Airport in Hostomel, just outside the capital city of Kyiv, Ukraine on Thursday at noon.

Video footage shows dozens of Russian Mi-8 helicopters operating in the airport area of Ukraine’s capital.

Confirmed by Ukrainian authorities. A large air assault operation with Mi-8 helicopters on Antonov International Airport in Hostomel. Interior Ministry says Russia has seized control. Very dangerous; it’s just 15 minutes west of the capital ring road. pic.twitter.com/JhlyVktVRC — Christopher Miller (@ChristopherJM) February 24, 2022

Numerous Russian military helicopters over Hostomel town in the Kyiv Oblast. Looks like a Russian Air Assault has started. pic.twitter.com/8hwDaMZ4uD — CaucasusWarReport (@Caucasuswar) February 24, 2022

Russia launches a massive attack against Ukraine

Russia launched a full-scale invasion of Ukraine early on Thursday, starting a war with the European nation. Vladimir Putin announced the military operation into Ukraine at 5:55 am Moscow time – and minutes later the first shelling and missiles were launched into Ukraine.

A 19-year-old Greek woman living in Kyiv, Ukraine described scenes of chaos following Russia’s attack.

The woman who only gave her first name of Nikki, appealed for help through Greek Reporter, saying that “is really scared.”

“I want to live, I want peace,” she says. “They tell us not to panic and be calm but it’s very difficult. We do not know what will happen from one minute to the next,” Nikki says.

Russia’s attack on Ukraine Thursday ranked among the “darkest hours for Europe” in nearly 80 years, according to the European Union’s foreign policy chief.

“These are among the darkest hours for Europe since the end of World War II,” EU High Representative Josep Borrell told reporters.

Borrell promised “urgent assistance to Ukraine,” as well as supporting evacuation efforts, including of EU staff.

EU sanctions are in the pipeline as well. Speaking alongside EU Commission President Ursula von der Leyen, Borrell said punitive measures from the 27-member bloc against Russia would be “the harshest packet of sanctions that has ever been implemented.”

Von der Leyen said she will present “massive and strategic” sanctions against Russia for approval later today.",https://greekreporter.com/2022/02/24/dramatic-footage-russia-air-assault-kyiv-ukraine/
3,fb1f812a-cd67-4f26-a4dc-e273ebfc3361,['Oliver Browning'],,"A video circulating on social media appears to show Russian helicopters attacking a military airport close to Kiev.

Reuters reported on Thursday that the choppers targeted the airbase of Gostomel, northwest of Ukraine’s capital.

Footage shows at least seven aircraft flying over houses, as thick smoke billows into the air from two different areas.

Ukrainian officials have claimed that three helicopters have been downed in relation to the Gostomel attack, while dozens of people have died in a matter of hours following Russia's ""full-scale"" invasion.

Click here to sign up to our newsletters.",https://www.independent.co.uk/tv/news/russia-ukraine-invasion-airport-attack-b2022356.html
4,fb1f812a-cd67-4f26-a4dc-e273ebfc3361,['Redacción Aviacionline'],2022-02-24 11:28:20,,https://www.aviacionline.com/2022/02/russian-attack-on-hostomel-airport-an-225-and-nato-salis-program-base/
5,fb1f812a-cd67-4f26-a4dc-e273ebfc3361,"['Matt White', 'Eric Miller', 'Mac Caltrider', 'Matt Fratus', 'Senior Editor', 'Follow Matt White']",2022-02-24 20:22:00+00:00,"In the opening combat of the Russian invasion of Ukraine, a Russian air assault force appears to have seized an airport on the outskirts of Kyiv, overcoming fierce resistance from Ukrainian forces, who may have downed some of the assault force’s helicopters.

While several major airports around Ukraine have reported shelling, a CNN reporter found Russian troops inside Hostomel Airport Thursday morning, Feb. 24. Hostomel is a small cargo field to the northwest of Kyiv that is also known as Antonov Airport, for the Antonov aircraft company based there.

A wide range of social media videos appeared to capture the attack in real time, with Russian Ka-52 and Ka-50 attack helicopters and Mi-17 troop transports seen swarming over Ukrainian heads. Several pass over identifiable landmarks in Kyiv.

One video emerged of what appears to be the crash of a Ka-52 or Ka-50 in a body of water said to be Vyshhorod, an estuary area just north of Kyiv, and about 10 miles from the Hostomel Airport. The video catches debris impacting into a wide body of water as a large hulk burns, and a parachutist descends behind it under an ejection-style parachute.

VIDEO: Russian helicopter shot down in Vyshhorod, Ukraine. You can make out the airmen with deployed parachutes. pic.twitter.com/qPLZNQ3L4s — please stand with Ukraine стоит с Украиной (@YateeshRonija) February 24, 2022

The simple, non-steerable parachute that lands near the crash appears to have survival equipment hung below it but no obvious weapons or combat gear, indicative of an ejection. The Russian Ka-52 and 50 models are both equipped with ejection seats, a rarity among helicopters. In the event of an ejection, the rotors above the pilot are blown off with explosive charges to clear a path.

Another video shows a large flight of what look like Mi-17s (or the similar Mi-8s) taking direct ground fire and deploying flares. The Mi-17 — the design of which dates to the 1970s — can carry about two dozen troops, roughly on par with the United States’ CV-22 Osprey.

The Mi-17s appear to be passing over the curved breakwater of the Kyiv Hydroelectric Power Plant, flying east. That path is on a direct line with Hostomel Airport.

Another widely shared video appears to show the remains of another Ka-52 after a forced landing with extensive battle damage and spent rocket tubes. The helicopter appears to be carrying laser-guided Vikhr air-to-ground missiles. An attached note claiming to have captured the pilot could not be confirmed.

Russian Ka-52 shot down in Hostomel from up close. You can clearly see the 'Belarusian' V marking. One of the pilots has been taken prisoner. pic.twitter.com/EymYhnohoe — Tadeusz Giczan 🇺🇦 (@TadeuszGiczan) February 24, 2022

Video of a CNN reporter encountering Russian soldiers at Hostomel Airport:

Read Next: ‘Putin Chose This War’ — Biden Unveils Sanctions Against Russia",https://coffeeordie.com/kyiv-airport-russian/
6,fb1f812a-cd67-4f26-a4dc-e273ebfc3361,[],,"JavaScript is not available.

We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using twitter.com. You can see a list of supported browsers in our Help Center.

Help Center",https://twitter.com/abc/status/1496816731444162563
7,fb1f812a-cd67-4f26-a4dc-e273ebfc3361,[],2022-02-24 00:00:00,"Gostomel (Ukraine) (AFP) – Russian and Ukrainian forces were on Thursday battling for an airbase on the northern outskirts of Kyiv after dozens of attack helicopters swooped south from Belarus towards the capital.

Advertising Read more

Russian airborne troops seized control of the Gostomel airfield, but Ukraine's leader President Volodymyr Zelensky vowed that they would be encircled and crushed.

""The enemy paratroopers in Gostomel have been blocked, and troops have received an order to destroy them,"" Zelensky said, in a video address.

Earlier AFP reporters had seen helicopters flying low over the city from the north and Ukraine's commander-in-chief of the armed forces, Valeriy Zaluzhny, had confirmed: ""Fighting is underway for Gostomel airfield.""

The Gostomel airfield, which is alongside the Antonov airport, is immediately on the northern edge of Kiev, and the fighting there is the closest that Russian forces had got to the Ukrainian capital on the first day of their invasion.

Lyudmila Klimova, a 58-year-old who lives nearby, said: ""The base is smoking over there, it was bombed, our houses are nearby. We don't know where to run, my parents are here, my sister.

""Russian troops are there, a friend of mine lives there, and the Russians have already approached his mother with a machine gun.""

Alexander Kovtonenko, a 30-year-old civilian also living nearby, said that two fighter jets had fired missiles at Ukrainian ground units as the assault got underway.

""Then there was shooting, it lasted three hours,"" he told AFP. ""Then three more jets flew in and they started shooting again.""

Smoke was rising from the scene and social media images appeared to show an assault by helicopter-borne troops. CNN showed footage of Russian troops at the airport and a reporter said he had spoken to them.

Ukrainian forces fanned out around the airfield in an attempt to retake it Daniel LEAL AFP

Earlier, Ukrainian border guards had confirmed that Russian ground forces equipped with tanks had also crossed south over the Belarus-Ukraine border into the Kyiv administrative region, headed towards the capital.

The main Russian advance on the first day of the operation also came from the occupied region of Crimea, from where armoured columns pressed quickly towards the southern city of Kherson.

The Kherson regional government said 13 civilians had been killed, including two children, and nine Ukrainian soldiers have died during the fighting in the area.

© 2022 AFP",https://www.france24.com/en/live-news/20220224-battle-underway-for-airbase-on-kyiv-outskirts
8,fb1f812a-cd67-4f26-a4dc-e273ebfc3361,"['Jiachuan Wu Is A National Interactive Journalist For Nbc News.', 'Joella Carman', 'Joella Carman Is The Data Graphics Interactive Visual Designer For Nbc News.', 'Erin Einhorn Is A National Reporter For Nbc News', 'Based In Detroit.', 'Monica Hersher']",,"By Jiachuan Wu, JoElla Carman, Erin Einhorn and Monica Hersher

Feb. 25, 2022

When explosions first rang out across Ukraine around 5 a.m. local time on Thursday, residents scrambled for cover and headed for the country’s borders to flee to safety. Moscow had officially launched a series of attacks on the country, which Russian President Vladimir Putin had been foreshadowing.



Ukrainian President Volodymyr Zelenskyy said his country was under attack “from the south, north, east and from the air.” Russian ground forces entered regions across the country, bombs fell on major cities, and cruise and ballistic missiles targeted military control centers in the area of the capital, Kyiv. On the second day of the advance, as the capital was rocked by explosions, residents and leaders braced for the city to be overrun.

By Thursday afternoon, Russian forces had taken control of the Chernobyl nuclear plant north of Kyiv where a 1986 reactor explosion caused the release of large amounts of radiation into the environment.

The invasion represents what could be the largest security threat to Europe since World War II. Ukrainian officials reported that more than 100 Ukrainian soldiers and Russian soldiers have died, along with at least several civilians. The Ukrainian government warned residents in Obolon, a district north of the capital, not to go outside early Friday.

Use this interactive map to explore the areas affected, with photos and videos. Events are in roughly chronological order.",https://www.nbcnews.com/specials/ukraine-attacked-sites-targeted-russia-invasion/index.html
9,fb1f812a-cd67-4f26-a4dc-e273ebfc3361,[],2022-02-24 23:07:38+00:00,"Share this article

The NATO Strategic AirLift International Solution (SALIS) is based at Hostomel too.

Advertise

In the framework of the invasion carried out by Vladimir Putin’s government a confrontation between Russian and Ukrainian troops took place at Hostomel airport in the vicinity of Kiev.

According to The New York Times, at least a half dozen Russian helicopters were spotted flying west over the Dnieper river toward Hostomel, a town on the outskirts of the city. The helicopters also attacked Hostomel’s airport and at least one of those helicopters appears to have been shot down by Ukraine’s armed forces.

Hostomel is known as Antonov Airport as it was built by the aircraft manufacturer and is used as a test site.

As reported by Aviacionline.com, Hostomel is also home of the world’s largest and heaviest aircraft, the Antonov AN-225 Mriya. Various media outlets and social media accounts have reported that the massive cargo aircraft was destroyed when the hangar housing it caught fire.

But in the afternoon of Feb. 24, 2022, Dmitro Antonov, chief pilot of Antonov Airlines, owner of the AN-225, assured that the Mriya is intact with a post on his Facebook account.

‘Dear friends. Everything fell into place. Great deception again. The Russian troops was near Kiev. Gostomel airport now under Russian airborne forces. Large planes big possibility will land tonight. From the positive Mriya is whole. We hold on and Glory to Ukoaine,’ Antonov said.

The Antonov An-225 Mriya (Ukrainian: Антонов Ан-225 Мрія, lit. ‘dream’ or ‘inspiration’; NATO reporting name: Cossack) is a strategic airlift cargo aircraft that was designed by the Antonov Design Bureau in the Ukrainian SSR within the Soviet Union during the 1980s. It is powered by six turbofan engines and is the heaviest aircraft ever built. It also has the largest wingspan of any aircraft in operational service. The single example built has the Ukrainian civil registration UR-82060. A second airframe with a slightly different configuration was partially built. Its construction was halted in 1994 because of lack of funding and interest, but revived briefly in 2009, bringing it to 60–70% completion. On Aug. 30, 2016, Antonov agreed to complete the second airframe for Airspace Industry Corporation of China (not to be confused with the Aviation Industry Corporation of China) as a prelude to commencing series production.

The Antonov An-225 was an enlargement of the successful Antonov An-124 that was initially developed for transporting the Buran spaceplane. The only An-225 airplane was completed in 1988. After successfully fulfilling its Soviet military missions, it was mothballed for eight years. It was then refurbished and re-introduced, and is in commercial operation with Antonov Airlines carrying oversized payloads. The airlifter holds the absolute world records for an airlifted single-item payload of 189,980 kilograms (418,830 pounds), and an airlifted total payload of 253,820 kg (559,580 lb). It has also transported a payload of 247,000 kg (545,000 lb) on a commercial flight.

Moreover, the NATO Strategic AirLift International Solution (SALIS) is based at Hostomel too. SALIS is a programme created to provide unique air transport capability (outsized cargo) for its participating nations. Currently, a group of nine NATO Allies (Belgium, Czech Republic, France, Germany, Hungary, Norway, Poland, Slovakia and Slovenia) are benefiting from the programme.

The programme is managed by the NATO Support Procurement Agency (NSPA) on behalf of the nine nations. In December 2018, NSPA signed a contract with the German-based company Antonov Logistics Salis to obtain assured access of up to five AN-124 aircraft within few days. In addition, the current contract also provides access to AN-22, AN-225 and IL-76 Chap IV aircraft.

H/T Earl Belz

Photo credit: Vasiliy Koba and Oleg Belyakov via Wikipedia

Antonov An-225 Mriya on finals at Hostomel_Airport",https://theaviationgeekclub.com/russian-forces-take-control-over-hostomel-airport-home-of-the-antonov-an-225-but-the-mriya-is-whole-chief-pilot-dmitro-antonov-says/
